Date,Suspanded Matter,Sulfur dioxide,Carbon monoxide,Nitrogen dioxide,Nitrous oxide,Phenol,Hydrogen chloride,Ammonia,Formaldehyde
2021-07-07,0.5150567567567568,0.45792972972972973,0.7182432432432432,1.1612162162162163,0.6194648648648649,0.5159162162162162,0.1657837837837838,0.19886756756756757,1.2318054054054053
2021-07-08,0.510327027027027,0.4526189189189189,0.7179729729729729,1.1697648648648649,0.6233594594594595,0.5136648648648648,0.16313513513513514,0.19907027027027027,1.2495216216216216
2021-07-09,0.5055972972972973,0.4473081081081081,0.7177027027027026,1.1783135135135134,0.6272540540540541,0.5114135135135135,0.1604864864864865,0.19927297297297297,1.2672378378378377
2021-07-10,0.5008675675675676,0.4419972972972973,0.7174324324324324,1.1868621621621622,0.6311486486486486,0.5091621621621621,0.15783783783783784,0.19947567567567567,1.284954054054054
2021-07-11,0.4961378378378378,0.4366864864864865,0.7171621621621621,1.1954108108108108,0.6350432432432432,0.5069108108108108,0.1551891891891892,0.19967837837837837,1.3026702702702702
2021-07-12,0.4914081081081081,0.4313756756756757,0.7168918918918918,1.2039594594594596,0.6389378378378379,0.5046594594594594,0.15254054054054056,0.19988108108108107,1.3203864864864865
2021-07-13,0.48667837837837835,0.4260648648648649,0.7166216216216216,1.2125081081081082,0.6428324324324325,0.5024081081081081,0.1498918918918919,0.2000837837837838,1.3381027027027026
2021-07-14,0.4819486486486486,0.4207540540540541,0.7163513513513513,1.2210567567567567,0.646727027027027,0.5001567567567567,0.14724324324324325,0.2002864864864865,1.355818918918919
2021-07-15,0.47721891891891893,0.4154432432432432,0.716081081081081,1.2296054054054055,0.6506216216216216,0.4979054054054054,0.14459459459459462,0.2004891891891892,1.373535135135135
2021-07-16,0.4724891891891892,0.4101324324324324,0.7158108108108108,1.238154054054054,0.6545162162162163,0.49565405405405405,0.14194594594594595,0.2006918918918919,1.3912513513513511
2021-07-17,0.46775945945945946,0.4048216216216216,0.7155405405405405,1.2467027027027027,0.6584108108108109,0.4934027027027027,0.1392972972972973,0.2008945945945946,1.4089675675675675
2021-07-18,0.4630297297297297,0.3995108108108108,0.7152702702702702,1.2552513513513515,0.6623054054054054,0.49115135135135135,0.13664864864864867,0.2010972972972973,1.4266837837837836
2021-07-19,0.4583,0.3942,0.715,1.2638,0.6662,0.4889,0.134,0.2013,1.4444
2021-07-20,0.29,0.231,0.7942,0.9506,0.4883,0.4667,0.1324,0.1956,1.5056
2021-07-21,0.285,0.2185,0.405,0.8538,0.5844,0.45,0.1555,0.1994,0.8667
2021-07-22,0.405,0.3952,0.5717,0.7991,0.6312,0.2611,0.1909,0.28,1.5944
2021-07-23,0.345,0.3168,0.66,1.0678,0.6425,0.3389,0.1565,0.1594,0.9333
2021-07-24,0.4033,0.3977,0.6117,1.1469,0.721,0.5889,0.2055,0.1112,1.0611
2021-07-25,0.4135913043478261,0.4031782608695652,0.6311173913043479,1.1417347826086957,0.7117434782608696,0.5867260869565217,0.2040869565217391,0.11707391304347825,1.043708695652174
2021-07-26,0.4238826086956522,0.4086565217391304,0.6505347826086957,1.1365695652173913,0.7024869565217391,0.5845521739130435,0.20267391304347826,0.12294782608695651,1.0263173913043477
2021-07-27,0.43417391304347824,0.4141347826086957,0.6699521739130435,1.131404347826087,0.6932304347826087,0.5823782608695652,0.20126086956521738,0.12882173913043476,1.0089260869565218
2021-07-28,0.44446521739130435,0.4196130434782609,0.6893695652173913,1.1262391304347827,0.6839739130434782,0.580204347826087,0.1998478260869565,0.13469565217391305,0.9915347826086955
2021-07-29,0.45475652173913045,0.4250913043478261,0.7087869565217392,1.1210739130434784,0.6747173913043478,0.5780304347826087,0.19843478260869565,0.1405695652173913,0.9741434782608696
2021-07-30,0.4650478260869565,0.4305695652173913,0.728204347826087,1.115908695652174,0.6654608695652173,0.5758565217391304,0.19702173913043478,0.14644347826086956,0.9567521739130435
2021-07-31,0.4753391304347826,0.4360478260869565,0.7476217391304348,1.1107434782608696,0.6562043478260869,0.5736826086956521,0.1956086956521739,0.15231739130434782,0.9393608695652174
2021-08-01,0.4856304347826087,0.44152608695652173,0.7670391304347827,1.1055782608695652,0.6469478260869566,0.5715086956521739,0.19419565217391302,0.15819130434782608,0.9219695652173913
2021-08-02,0.4959217391304348,0.447004347826087,0.7864565217391305,1.1004130434782609,0.6376913043478261,0.5693347826086956,0.19278260869565217,0.16406521739130434,0.9045782608695652
2021-08-03,0.5062130434782609,0.4524826086956522,0.8058739130434783,1.0952478260869565,0.6284347826086957,0.5671608695652174,0.1913695652173913,0.1699391304347826,0.8871869565217391
2021-08-04,0.516504347826087,0.4579608695652174,0.8252913043478262,1.090082608695652,0.6191782608695652,0.5649869565217391,0.1899565217391304,0.17581304347826085,0.869795652173913
2021-08-05,0.526795652173913,0.46343913043478263,0.844708695652174,1.084917391304348,0.6099217391304348,0.5628130434782609,0.18854347826086956,0.1816869565217391,0.852404347826087
2021-08-06,0.5370869565217391,0.46891739130434784,0.8641260869565218,1.0797521739130436,0.6006652173913043,0.5606391304347826,0.18713043478260868,0.1875608695652174,0.8350130434782609
2021-08-07,0.5473782608695652,0.47439565217391305,0.8835434782608697,1.0745869565217392,0.5914086956521739,0.5584652173913044,0.1857173913043478,0.19343478260869565,0.8176217391304348
2021-08-08,0.5576695652173913,0.4798739130434783,0.9029608695652175,1.0694217391304348,0.5821521739130434,0.5562913043478261,0.18430434782608696,0.1993086956521739,0.8002304347826087
2021-08-09,0.5679608695652174,0.4853521739130435,0.9223782608695652,1.0642565217391304,0.572895652173913,0.5541173913043479,0.18289130434782608,0.20518260869565216,0.7828391304347826
2021-08-10,0.5782521739130435,0.49083043478260874,0.941795652173913,1.059091304347826,0.5636391304347826,0.5519434782608696,0.1814782608695652,0.21105652173913042,0.7654478260869565
2021-08-11,0.5885434782608696,0.49630869565217395,0.9612130434782609,1.0539260869565217,0.5543826086956521,0.5497695652173913,0.18006521739130432,0.21693043478260868,0.7480565217391304
2021-08-12,0.5988347826086957,0.5017869565217392,0.9806304347826087,1.0487608695652173,0.5451260869565218,0.547595652173913,0.17865217391304347,0.22280434782608693,0.7306652173913043
2021-08-13,0.6091260869565218,0.5072652173913044,1.0000478260869565,1.0435956521739131,0.5358695652173913,0.5454217391304348,0.1772391304347826,0.22867826086956522,0.7132739130434782
2021-08-14,0.6194173913043478,0.5127434782608696,1.0194652173913044,1.0384304347826088,0.5266130434782609,0.5432478260869565,0.17582608695652172,0.23455217391304348,0.6958826086956522
2021-08-15,0.6297086956521739,0.5182217391304348,1.0388826086956522,1.0332652173913044,0.5173565217391304,0.5410739130434783,0.17441304347826087,0.24042608695652173,0.6784913043478261
2021-08-16,0.64,0.5237,1.0583,1.0281,0.5081,0.5389,0.173,0.2463,0.6611
2021-08-17,0.6317,0.5118,0.8025,1.1222,0.544,0.5889,0.2455,0.2144,0.9056
2021-08-18,0.965,0.5585,0.75,0.7966,0.4525,0.6,0.2644,0.185,1.0667
2021-08-19,0.5083,0.5552,0.7133,0.8484,0.5094,0.4056,0.2699,0.2306,0.6333
2021-08-20,0.3983,0.4888,0.6925,1.1316,0.58,0.4222,0.1201,0.1981,1.2722
2021-08-21,0.4,0.549,0.6483,1.1034,0.5679,1.0111,0.14,0.1438,0.65
2021-08-22,0.455,0.5562,0.6908,1.1124749999999999,0.572275,0.9513750000000001,0.146625,0.15862500000000002,0.5930500000000001
2021-08-23,0.51,0.5634,0.7333000000000001,1.12155,0.57665,0.89165,0.15325,0.17345,0.5361
2021-08-24,0.565,0.5706,0.7758,1.130625,0.581025,0.831925,0.15987500000000002,0.188275,0.47915
2021-08-25,0.62,0.5778,0.8183,1.1397,0.5854,0.7722,0.1665,0.2031,0.4222
2021-08-26,0.735,0.5815,0.8233,1.2056,0.5608,0.3944,0.2279,0.15,0.7167
2021-08-27,1.1383,0.5688,0.8083,1.07,0.5138,0.6278,0.3109,0.1438,0.5556
2021-08-28,0.9633,0.565,0.8858,0.9431,0.5148,0.6667,0.2156,0.1975,0.5111
2021-08-29,0.9383,0.5676,0.8570500000000001,1.0134500000000002,0.5529,0.6028,0.2153,0.17095,0.8166500000000001
2021-08-30,0.9133,0.5702,0.8283,1.0838,0.591,0.5389,0.215,0.1444,1.1222
2021-08-31,0.7933,0.6182,0.915,1.2084,0.6335,0.3722,0.1145,0.2188,1.4056
2021-09-01,0.6783,0.5748,0.7792,0.8797,0.5692,0.4833,0.2305,0.1912,0.5556
2021-09-02,0.78,0.549,0.73,1.0169,0.5771,0.4611,0.2409,0.215,0.9167
2021-09-03,1.0533,0.5478,0.7342,1.3525,0.6556,0.4667,0.2334,0.2012,0.5444
2021-09-04,0.8967,0.5475,0.7575,1.0734,0.5458,0.4667,0.197,0.1488,0.5889
2021-09-05,0.8817,0.54085,0.76085,1.03045,0.48905,0.4417,0.22975,0.14479999999999998,0.60555
2021-09-06,0.8667,0.5342,0.7642,0.9875,0.4323,0.4167,0.2625,0.1408,0.6222
2021-09-07,0.83,0.5775,0.5675,0.7928,0.4746,0.5333,0.2669,0.0669,0.8333
2021-09-08,0.9983,0.547,0.6967,0.8769,0.4671,0.4722,0.2136,0.0469,0.5444
2021-09-09,1.3867,0.565,0.6475,1.1703,0.6152,0.7056,0.2291,0.1556,0.55
2021-09-10,1.0,0.567,0.6717,0.9728,0.554,0.5778,0.291,0.2169,1.1
2021-09-11,1.6783,0.6172,0.7483,1.1159,0.5356,0.5889,0.2114,0.1808,0.6333
2021-09-12,1.3991500000000001,0.5851,0.72205,1.2252999999999998,0.5798,0.525,0.2445,0.21789999999999998,0.7
2021-09-13,1.12,0.553,0.6958,1.3347,0.624,0.4611,0.2776,0.255,0.7667
2021-09-14,0.7333,0.5758,0.7408,1.3581,0.6594,0.8444,0.2789,0.2188,0.4667
2021-09-15,1.12,0.554,0.8275,1.2469,0.6708,0.8722,0.2216,0.2375,0.6722
2021-09-16,0.8417,0.5727,0.9217,1.4794,0.781,0.6722,0.2009,0.1906,0.9444
2021-09-17,0.3383,0.5407,0.8183,1.4781,0.7331,0.7833,0.1909,0.1656,1.4111
2021-09-18,0.3367,0.5745,0.7783,1.4488,0.7165,0.8444,0.2259,0.2325,1.0278
2021-09-19,0.58085,0.61675,0.7275,1.2319,0.6298,0.88885,0.246,0.2525,0.8639
2021-09-20,0.825,0.659,0.6767,1.015,0.5431,0.9333,0.2661,0.2725,0.7
2021-09-21,0.4917,0.5768,0.5983,1.1075,0.5821,0.7167,0.2172,0.2175,0.5278
2021-09-22,0.71,0.607,0.6167,1.1588,0.725,0.9333,0.2551,0.1788,0.4889
2021-09-23,0.66,0.6617,0.6217,1.0594,0.6237,0.9833,0.2162,0.1994,0.5389
2021-09-24,0.6167,0.5885,0.8342,1.0081,0.5169,0.8056,0.1639,0.3044,0.6333
2021-09-25,0.665,0.597,0.8492,1.2275,0.6471,0.9389,0.2027,0.2212,0.9667
2021-09-26,0.6625000000000001,0.5739,0.86335,1.2974999999999999,0.68815,0.94445,0.19755,0.19619999999999999,0.83055
2021-09-27,0.66,0.5508,0.8775,1.3675,0.7292,0.95,0.1924,0.1712,0.6944
2021-09-28,0.76,0.4747,0.8175,1.0516,0.5544,0.9056,0.1826,0.1906,0.6111
2021-09-29,0.8167,0.5608,0.7883,0.9166,0.4825,0.5778,0.2498,0.2238,0.6556
2021-09-30,0.7067,0.5725,0.7692,0.7684,0.4621,0.5778,0.2816,0.1513,0.9444
2021-10-01,0.7617,0.553,0.8217,0.8309,0.6604,0.9333,0.2219,0.2156,0.4889
2021-10-02,0.7033,0.5697,0.7317,1.0031,0.6369,1.3,0.1703,0.2156,0.5278
2021-10-03,0.7616499999999999,0.5387,0.65375,1.08485,0.6244000000000001,0.96945,0.179,0.21655000000000002,0.56945
2021-10-04,0.82,0.5077,0.5758,1.1666,0.6119,0.6389,0.1877,0.2175,0.6111
2021-10-05,0.4917,0.5212,0.5317,1.2416,0.6027,0.6389,0.173,0.2037,0.7778
2021-10-06,0.4367,0.5822,0.5508,1.15,0.5829,0.5722,0.1609,0.1912,0.6167
2021-10-07,0.375,0.5268,0.5583,0.9606,0.5171,0.5389,0.1746,0.1938,0.6889
2021-10-08,0.5333,0.492,0.505,1.0237,0.5175,0.5722,0.1992,0.22,0.6444
2021-10-09,0.48,0.578,0.5558,0.8362,0.4694,0.5889,0.17,0.1744,0.5611
2021-10-10,0.755,0.5901,0.58,0.86855,0.50805,0.5610999999999999,0.17705,0.1794,0.525
2021-10-11,1.03,0.6022,0.6042,0.9009,0.5467,0.5333,0.1841,0.1844,0.4889
2021-10-12,0.8217,0.532,0.6042,0.9462,0.5473,0.6389,0.2138,0.2194,0.45
2021-10-13,0.545,0.5053,0.57,1.0587,0.5917,0.4944,0.2447,0.2044,0.7556
2021-10-14,0.6889000000000001,0.5263666666666666,0.6002666666666666,1.1082,0.6017666666666667,0.5166333333333334,0.24153333333333332,0.19253333333333333,0.7315
2021-10-15,0.8328,0.5474333333333333,0.6305333333333334,1.1577,0.6118333333333333,0.5388666666666667,0.23836666666666667,0.18066666666666667,0.7074
2021-10-16,0.9767,0.5685,0.6608,1.2072,0.6219,0.5611,0.2352,0.1688,0.6833
2021-10-17,0.86835,0.58135,0.6395500000000001,1.19455,0.63855,0.5472,0.2397,0.17220000000000002,0.6472
2021-10-18,0.76,0.5942,0.6183,1.1819,0.6552,0.5333,0.2442,0.1756,0.6111
2021-10-19,0.6517,0.601,0.58,1.2337,0.6294,0.4833,0.2779,0.2425,0.9333
2021-10-20,0.71,0.6035,0.5608,1.0816,0.4738,0.5833,0.2415,0.1994,0.5
2021-10-21,0.7333,0.6082,0.53,0.9034,0.4615,0.4111,0.1876,0.2431,0.7167
2021-10-22,0.7783,0.541,0.5758,0.7438,0.4165,0.6722,0.2031,0.1894,0.6333
2021-10-23,0.6567,0.539,0.5392,1.205,0.5596,0.4278,0.1599,0.1456,0.45
2021-10-24,0.6441,0.5413111111111112,0.5384555555555556,1.2063555555555556,0.5654333333333333,0.4444666666666667,0.16523333333333332,0.15213333333333334,0.49135555555555555
2021-10-25,0.6315,0.5436222222222222,0.5377111111111111,1.2077111111111112,0.5712666666666667,0.46113333333333334,0.17056666666666664,0.15866666666666668,0.5327111111111111
2021-10-26,0.6189,0.5459333333333334,0.5369666666666667,1.2090666666666667,0.5771,0.4778,0.1759,0.1652,0.5740666666666667
2021-10-27,0.6063,0.5482444444444444,0.5362222222222223,1.2104222222222223,0.5829333333333333,0.49446666666666667,0.18123333333333333,0.17173333333333335,0.6154222222222223
2021-10-28,0.5937,0.5505555555555556,0.5354777777777777,1.2117777777777778,0.5887666666666667,0.5111333333333333,0.18656666666666666,0.17826666666666666,0.6567777777777778
2021-10-29,0.5811,0.5528666666666666,0.5347333333333333,1.2131333333333334,0.5946,0.5278,0.1919,0.1848,0.6981333333333334
2021-10-30,0.5685,0.5551777777777778,0.5339888888888888,1.214488888888889,0.6004333333333333,0.5444666666666667,0.19723333333333334,0.19133333333333333,0.739488888888889
2021-10-31,0.5559000000000001,0.5574888888888888,0.5332444444444444,1.2158444444444445,0.6062666666666666,0.5611333333333333,0.20256666666666667,0.19786666666666666,0.7808444444444445
2021-11-01,0.5433,0.5598,0.5325,1.2172,0.6121,0.5778,0.2079,0.2044,0.8222
2021-11-02,0.72,0.4642,0.5617,1.2288,0.6188,1.1444,0.2458,0.2006,0.7889
2021-11-03,0.8817,0.4428,0.5425,0.775,0.4602,0.55,0.1869,0.2406,0.9556
2021-11-04,0.3883,0.5512,0.4733,0.675,0.4037,0.6611,0.1596,0.2081,0.8389
2021-11-05,0.61,0.527,0.5067,0.7641,0.5921,1.2667,0.1411,0.2019,0.7944
2021-11-06,0.5383,0.5247,0.4342,0.9712,0.5906,0.9833,0.1755,0.1637,0.7333
2021-11-07,0.5442333333333333,0.5305333333333334,0.4462333333333333,1.0108222222222223,0.6356,0.9357777777777777,0.17295555555555556,0.16655555555555557,0.7376222222222222
2021-11-08,0.5501666666666667,0.5363666666666668,0.45826666666666666,1.0504444444444445,0.6806,0.8882555555555556,0.1704111111111111,0.16941111111111112,0.7419444444444444
2021-11-09,0.5561,0.5422,0.4703,1.0900666666666667,0.7256,0.8407333333333333,0.16786666666666666,0.17226666666666668,0.7462666666666666
2021-11-10,0.5620333333333334,0.5480333333333334,0.4823333333333333,1.129688888888889,0.7706000000000001,0.7932111111111111,0.16532222222222223,0.17512222222222223,0.7505888888888889
2021-11-11,0.5679666666666666,0.5538666666666667,0.4943666666666666,1.1693111111111112,0.8156,0.7456888888888888,0.16277777777777777,0.1779777777777778,0.7549111111111111
2021-11-12,0.5739,0.5597000000000001,0.5064,1.2089333333333334,0.8606,0.6981666666666666,0.16023333333333334,0.18083333333333335,0.7592333333333333
2021-11-13,0.5798333333333333,0.5655333333333333,0.5184333333333333,1.2485555555555556,0.9056000000000001,0.6506444444444445,0.1576888888888889,0.1836888888888889,0.7635555555555555
2021-11-14,0.5857666666666667,0.5713666666666667,0.5304666666666666,1.2881777777777779,0.9506000000000001,0.6031222222222222,0.15514444444444445,0.18654444444444446,0.7678777777777778
2021-11-15,0.5917,0.5772,0.5425,1.3278,0.9956,0.5556,0.1526,0.1894,0.7722
2021-11-16,0.475,0.5785,0.4892,1.0259,0.5604,0.4667,0.0791,0.1662,1.0389
2021-11-17,0.425,0.5187,0.4733,0.9287,0.506,0.5,0.0845,0.2331,0.6444
2021-11-18,0.3233,0.5432,0.4883,0.8756,0.4915,0.4333,0.1551,0.1825,0.5722
2021-11-19,0.4383,0.5255,0.4533,1.0184,0.5373,0.4667,0.1044,0.2175,0.5333
2021-11-20,0.6067,0.6005,0.4733,1.0481,0.5688,0.4944,0.131,0.2138,0.4167
2021-11-21,0.5217,0.5986,0.48375,0.9545,0.5393,0.50275,0.20055,0.2972,0.4528
2021-11-22,0.4367,0.5967,0.4942,0.8609,0.5098,0.5111,0.2701,0.3806,0.4889
2021-11-23,0.32,0.505,0.5158,0.8991,0.4842,0.65,0.1944,0.395,0.8
2021-11-24,0.7517,0.547,0.4717,0.9306,0.5413,0.8222,0.1515,0.3681,0.5722
2021-11-25,0.48,0.5205,0.4683,1.0403,0.5519,0.7278,0.1609,0.2269,0.4778
2021-11-26,0.5417,0.493,0.4508,1.2644,0.6579,0.5444,0.1371,0.1794,0.7833
2021-11-27,0.3867,0.5452,0.565,1.3075,0.6777,0.8111,0.1381,0.1744,0.6222
2021-11-28,0.412525,0.5311,0.526675,1.215,0.653575,0.709725,0.137575,0.1719,0.6611
2021-11-29,0.43835,0.517,0.48834999999999995,1.1225,0.6294500000000001,0.6083500000000001,0.13705,0.1694,0.7
2021-11-30,0.464175,0.5029,0.450025,1.03,0.605325,0.5069750000000001,0.136525,0.1669,0.7389
2021-12-01,0.49,0.4888,0.4117,0.9375,0.5812,0.4056,0.136,0.1644,0.7778
2021-12-02,0.6067,0.4897,0.4625,0.8128,0.4556,0.6611,0.1441,0.2525,0.5722
2021-12-03,0.3783,0.5102,0.415,0.9966,0.5452,0.6167,0.1409,0.1788,0.6944
2021-12-04,0.9017,0.5425,0.3675,1.0612,0.5665,0.45,0.1364,0.2381,0.9056
2021-12-05,0.901335871743487,0.5422324649298597,0.3679374749498998,1.060580761523046,0.5663729458917836,0.44983306613226454,0.1365064128256513,0.2379184368737475,0.904887374749499
2021-12-06,0.9009717434869738,0.5419649298597194,0.3683749498997996,1.0599615230460921,0.5662458917835671,0.44966613226452906,0.1366128256513026,0.237736873747495,0.904174749498998
2021-12-07,0.9006076152304608,0.5416973947895791,0.3688124248496994,1.0593422845691383,0.5661188376753507,0.4494991983967936,0.1367192384769539,0.2375553106212425,0.9034621242484969
2021-12-08,0.9002434869739478,0.5414298597194389,0.3692498997995992,1.0587230460921844,0.5659917835671343,0.4493322645290581,0.1368256513026052,0.23737374749499,0.902749498997996
2021-12-09,0.8998793587174349,0.5411623246492986,0.369687374749499,1.0581038076152305,0.5658647294589179,0.44916533066132264,0.1369320641282565,0.23719218436873749,0.902036873747495
2021-12-10,0.8995152304609217,0.5408947895791583,0.3701248496993988,1.0574845691382764,0.5657376753507014,0.44899839679358716,0.1370384769539078,0.23701062124248498,0.901324248496994
2021-12-11,0.8991511022044087,0.540627254509018,0.3705623246492986,1.0568653306613225,0.565610621242485,0.4488314629258517,0.1371448897795591,0.23682905811623248,0.9006116232464929
2021-12-12,0.8987869739478958,0.5403597194388777,0.3709997995991984,1.0562460921843686,0.5654835671342685,0.44866452905811627,0.1372513026052104,0.23664749498997997,0.8998989979959919
2021-12-13,0.8984228456913828,0.5400921843687374,0.3714372745490982,1.0556268537074147,0.565356513026052,0.4484975951903808,0.13735771543086173,0.23646593186372747,0.899186372745491
2021-12-14,0.8980587174348696,0.5398246492985972,0.371874749498998,1.0550076152304608,0.5652294589178357,0.4483306613226453,0.13746412825651302,0.23628436873747496,0.89847374749499
2021-12-15,0.8976945891783567,0.5395571142284569,0.3723122244488978,1.054388376753507,0.5651024048096193,0.44816372745490984,0.13757054108216432,0.23610280561122246,0.8977611222444889
2021-12-16,0.8973304609218437,0.5392895791583167,0.3727496993987976,1.053769138276553,0.5649753507014028,0.44799679358717437,0.13767695390781562,0.23592124248496996,0.8970484969939879
2021-12-17,0.8969663326653307,0.5390220440881763,0.3731871743486974,1.0531498997995992,0.5648482965931864,0.4478298597194389,0.13778336673346692,0.23573967935871745,0.896335871743487
2021-12-18,0.8966022044088175,0.538754509018036,0.3736246492985972,1.0525306613226453,0.5647212424849699,0.4476629258517034,0.13788977955911824,0.23555811623246495,0.895623246492986
2021-12-19,0.8962380761523046,0.5384869739478958,0.374062124248497,1.0519114228456914,0.5645941883767535,0.44749599198396794,0.13799619238476954,0.23537655310621244,0.8949106212424849
2021-12-20,0.8958739478957916,0.5382194388777555,0.37449959919839676,1.0512921843687375,0.5644671342685371,0.44732905811623247,0.13810260521042084,0.2351949899799599,0.8941979959919839
2021-12-21,0.8955098196392786,0.5379519038076153,0.3749370741482966,1.0506729458917834,0.5643400801603207,0.447162124248497,0.13820901803607213,0.2350134268537074,0.8934853707414829
2021-12-22,0.8951456913827655,0.5376843687374749,0.3753745490981964,1.0500537074148295,0.5642130260521042,0.4469951903807615,0.13831543086172343,0.2348318637274549,0.892772745490982
2021-12-23,0.8947815631262525,0.5374168336673346,0.37581202404809616,1.0494344689378756,0.5640859719438878,0.44682825651302605,0.13842184368737476,0.2346503006012024,0.892060120240481
2021-12-24,0.8944174348697395,0.5371492985971944,0.376249498997996,1.0488152304609217,0.5639589178356713,0.44666132264529057,0.13852825651302605,0.2344687374749499,0.8913474949899799
2021-12-25,0.8940533066132264,0.5368817635270541,0.3766869739478958,1.0481959919839678,0.5638318637274549,0.4464943887775551,0.13863466933867735,0.2342871743486974,0.8906348697394789
2021-12-26,0.8936891783567134,0.5366142284569138,0.37712444889779556,1.047576753507014,0.5637048096192385,0.4463274549098197,0.13874108216432865,0.2341056112224449,0.8899222444889779
2021-12-27,0.8933250501002004,0.5363466933867735,0.3775619238476954,1.04695751503006,0.5635777555110221,0.4461605210420842,0.13884749498997995,0.23392404809619238,0.889209619238477
2021-12-28,0.8929609218436874,0.5360791583166332,0.3779993987975952,1.0463382765531062,0.5634507014028056,0.4459935871743487,0.13895390781563124,0.23374248496993988,0.8884969939879759
2021-12-29,0.8925967935871743,0.535811623246493,0.37843687374749496,1.0457190380761523,0.5633236472945892,0.44582665330661325,0.13906032064128257,0.23356092184368737,0.8877843687374749
2021-12-30,0.8922326653306613,0.5355440881763527,0.3788743486973948,1.0450997995991984,0.5631965931863727,0.4456597194388778,0.13916673346693387,0.23337935871743487,0.8870717434869739
2021-12-31,0.8918685370741483,0.5352765531062124,0.3793118236472946,1.0444805611222445,0.5630695390781563,0.4454927855711423,0.13927314629258516,0.23319779559118237,0.886359118236473
2022-01-01,0.8915044088176353,0.5350090180360721,0.37974929859719436,1.0438613226452904,0.5629424849699399,0.4453258517034068,0.13937955911823646,0.23301623246492986,0.8856464929859719
2022-01-02,0.8911402805611222,0.5347414829659318,0.3801867735470942,1.0432420841683365,0.5628154308617235,0.44515891783567135,0.13948597194388776,0.23283466933867736,0.8849338677354709
2022-01-03,0.8907761523046092,0.5344739478957916,0.380624248496994,1.0426228456913826,0.562688376753507,0.4449919839679359,0.13959238476953909,0.23265310621242485,0.8842212424849699
2022-01-04,0.8904120240480962,0.5342064128256513,0.38106172344689376,1.0420036072144288,0.5625613226452906,0.4448250501002004,0.13969879759519038,0.23247154308617235,0.8835086172344689
2022-01-05,0.8900478957915832,0.533938877755511,0.3814991983967936,1.0413843687374749,0.5624342685370741,0.44465811623246493,0.13980521042084168,0.23228997995991985,0.8827959919839679
2022-01-06,0.8896837675350701,0.5336713426853708,0.3819366733466934,1.040765130260521,0.5623072144288577,0.44449118236472945,0.13991162324649298,0.23210841683366734,0.8820833667334669
2022-01-07,0.8893196392785571,0.5334038076152304,0.38237414829659316,1.040145891783567,0.5621801603206413,0.444324248496994,0.14001803607214428,0.23192685370741484,0.8813707414829659
2022-01-08,0.8889555110220441,0.5331362725450902,0.382811623246493,1.0395266533066132,0.5620531062124249,0.4441573146292585,0.14012444889779557,0.23174529058116233,0.8806581162324649
2022-01-09,0.888591382765531,0.5328687374749499,0.3832490981963928,1.0389074148296593,0.5619260521042084,0.4439903807615231,0.1402308617234469,0.23156372745490983,0.8799454909819638
2022-01-10,0.888227254509018,0.5326012024048096,0.38368657314629256,1.0382881763527054,0.561798997995992,0.4438234468937876,0.1403372745490982,0.23138216432865732,0.8792328657314629
2022-01-11,0.887863126252505,0.5323336673346694,0.3841240480961924,1.0376689378757513,0.5616719438877755,0.44365651302605214,0.1404436873747495,0.23120060120240482,0.8785202404809619
2022-01-12,0.887498997995992,0.532066132264529,0.3845615230460922,1.0370496993987974,0.5615448897795591,0.44348957915831666,0.1405501002004008,0.23101903807615232,0.8778076152304609
2022-01-13,0.8871348697394789,0.5317985971943887,0.38499899799599197,1.0364304609218435,0.5614178356713427,0.4433226452905812,0.1406565130260521,0.2308374749498998,0.8770949899799599
2022-01-14,0.8867707414829659,0.5315310621242485,0.3854364729458918,1.0358112224448897,0.5612907815631263,0.4431557114228457,0.1407629258517034,0.2306559118236473,0.8763823647294589
2022-01-15,0.8864066132264529,0.5312635270541082,0.3858739478957916,1.0351919839679358,0.5611637274549098,0.44298877755511024,0.1408693386773547,0.2304743486973948,0.8756697394789579
2022-01-16,0.8860424849699399,0.530995991983968,0.38631142284569137,1.0345727454909819,0.5610366733466934,0.44282184368737476,0.140975751503006,0.2302927855711423,0.8749571142284569
2022-01-17,0.8856783567134268,0.5307284569138276,0.3867488977955912,1.033953507014028,0.5609096192384769,0.4426549098196393,0.1410821643286573,0.2301112224448898,0.8742444889779559
2022-01-18,0.8853142284569138,0.5304609218436873,0.38718637274549095,1.033334268537074,0.5607825651302605,0.4424879759519038,0.1411885771543086,0.2299296593186373,0.8735318637274548
2022-01-19,0.8849501002004008,0.5301933867735471,0.38762384769539077,1.0327150300601202,0.5606555110220441,0.44232104208416834,0.1412949899799599,0.2297480961923848,0.8728192384769539
2022-01-20,0.8845859719438878,0.5299258517034068,0.3880613226452906,1.0320957915831663,0.5605284569138277,0.44215410821643286,0.14140140280561123,0.22956653306613226,0.8721066132264529
2022-01-21,0.8842218436873747,0.5296583166332666,0.38849879759519035,1.0314765531062124,0.5604014028056112,0.4419871743486974,0.14150781563126252,0.22938496993987975,0.8713939879759519
2022-01-22,0.8838577154308617,0.5293907815631262,0.38893627254509017,1.0308573146292583,0.5602743486973948,0.4418202404809619,0.14161422845691382,0.22920340681362725,0.8706813627254508
2022-01-23,0.8834935871743487,0.5291232464929859,0.38937374749499,1.0302380761523044,0.5601472945891783,0.4416533066132265,0.14172064128256512,0.22902184368737474,0.8699687374749498
